id,scientific_name,scientific_name_authorship,taxon_rank,accepted_name_usage,taxonomic_status,occurrence_status,establishment_means,degree_of_establishment,accepted_name_usage_id,family
88d33c8c-20c0-4068-adad-7c5f6519cd4e,"Caladenia alba",R.Br.,species,"Caladenia catenata",heterotypicSynonym,excluded,native,native,7df00afe-058c-4434-8ed3-8cfceeeea902,Orchidaceae
11f43dc7-4515-44e6-8fa9-4536f5f6ede0,"Caladenia alpina",R.S.Rogers,species,"Caladenia alpina",accepted,present,native,native,11f43dc7-4515-44e6-8fa9-4536f5f6ede0,Orchidaceae
620d8e67-d483-443e-b991-31896db449f6,"Caladenia amoena",D.L.Jones,species,"Caladenia amoena",accepted,present,native,native,620d8e67-d483-443e-b991-31896db449f6,Orchidaceae
7d2248c8-86e9-49ed-a5cf-2302b5f6734f,"Caladenia ampla","(D.L.Jones) G.N.Backh.",species,"Caladenia ampla",accepted,present,native,native,7d2248c8-86e9-49ed-a5cf-2302b5f6734f,Orchidaceae
aa0d8676-f0e4-486f-8c56-cc29c32a844d,"Caladenia ancylosa","(D.L.Jones) G.N.Backh.",species,"Caladenia ancylosa",accepted,present,native,native,aa0d8676-f0e4-486f-8c56-cc29c32a844d,Orchidaceae
8d2ac9d2-6937-4e66-9e4f-326c8659f3e9,"Caladenia angustata",Lindl.,species,"Caladenia gracilis",heterotypicSynonym,excluded,native,native,403adae0-b314-4ea5-9d97-54900dc76f33,Orchidaceae
83e14c2e-0f64-4490-88a0-1c8e81b57121,"Caladenia arenaria",Fitzg.,species,"Caladenia orientalis",misapplication,excluded,native,native,81160424-e10f-432a-af82-c9cdd681d30d,Orchidaceae
b73072ca-0de0-4a08-8f07-127c5cc1e1c2,"Caladenia audasii",R.S.Rogers,species,"Caladenia audasii",accepted,present,native,native,b73072ca-0de0-4a08-8f07-127c5cc1e1c2,Orchidaceae
60d9a1c8-dcc7-4483-be2f-a7ab0cb7d132,"Caladenia aurantiaca","(R.S.Rogers) Rupp",species,"Caladenia aurantiaca",accepted,present,native,native,60d9a1c8-dcc7-4483-be2f-a7ab0cb7d132,Orchidaceae
185be4c5-d2c0-4b68-a914-1e8eebbcf19c,"Caladenia australis",G.W.Carr,species,"Caladenia australis",accepted,present,native,native,185be4c5-d2c0-4b68-a914-1e8eebbcf19c,Orchidaceae
a109cabb-bf06-4de5-a16b-80e60dfe18ad,"Caladenia beaugleholei",D.L.Jones,species,"Caladenia flavovirens",heterotypicSynonym,excluded,native,native,25e62f44-e901-4534-9148-98083b5b1b92,Orchidaceae
c82b7af4-a432-4057-886e-abe1e54a6d4a,"Caladenia bicalliata",R.S.Rogers,species,"Caladenia bicalliata",accepted,present,native,native,c82b7af4-a432-4057-886e-abe1e54a6d4a,Orchidaceae
2708528a-85d6-476e-ae86-13729733d26c,"Caladenia bicalliata subsp. bicalliata",,subspecies,"Caladenia bicalliata subsp. bicalliata",accepted,present,native,native,2708528a-85d6-476e-ae86-13729733d26c,Orchidaceae
cf320a82-bc2d-41ab-8615-3a8c2c1e4721,"Caladenia brachyscapa",G.W.Carr,species,"Caladenia brachyscapa",accepted,extinct,native,native,cf320a82-bc2d-41ab-8615-3a8c2c1e4721,Orchidaceae
d89e3442-4e1f-4e66-a7c8-f4880a5a4380,"Caladenia caerulea",R.Br.,species,"Cyanicula caerulea",homotypicSynonym,excluded,native,native,d5654aab-8de3-4fc0-a4d7-958e7c44f885,Orchidaceae
23df1b10-b255-463a-b67d-5d06c119bed4,"Caladenia caerulea var. caerulea",,variety,"Cyanicula caerulea",homotypicSynonym,excluded,native,native,d5654aab-8de3-4fc0-a4d7-958e7c44f885,Orchidaceae
5e1b1fab-199c-4a74-9019-e5222d37cdba,"Caladenia calcicola",G.W.Carr,species,"Caladenia calcicola",accepted,present,native,native,5e1b1fab-199c-4a74-9019-e5222d37cdba,Orchidaceae
eafbdf88-d246-4f0c-bb07-c54aca85885c,"Caladenia capillata",D.L.Jones,species,"Caladenia capillata",accepted,present,native,native,eafbdf88-d246-4f0c-bb07-c54aca85885c,Orchidaceae
bca2495d-3325-4c1b-b2c3-782566fb6bce,"Caladenia cardiochila",Tate,species,"Caladenia cardiochila",accepted,present,native,native,bca2495d-3325-4c1b-b2c3-782566fb6bce,Orchidaceae
5359797a-4643-4d9a-825e-47452f10d1a0,"Caladenia carnea",R.Br.,species,"Caladenia carnea",accepted,present,native,native,5359797a-4643-4d9a-825e-47452f10d1a0,Orchidaceae
53165775-14bb-48d1-82ec-b0a70acd5e60,"Caladenia carnea var. carnea",,variety,"Caladenia carnea",homotypicSynonym,excluded,native,native,5359797a-4643-4d9a-825e-47452f10d1a0,Orchidaceae
ada8235e-36d2-497d-8c85-cb656e3c19a7,"Caladenia carnea var. minor","(Hook.f.) Hatch",variety,"Caladenia pusilla",misapplication,excluded,native,native,dd4eddc2-2954-4f32-9569-2ceeca170b14,Orchidaceae
6eb34db3-a69f-4551-a235-863f7b857c0d,"Caladenia carnea var. ornata",Nicholls,variety,"Caladenia ornata",homotypicSynonym,excluded,native,native,94ccf3cb-162b-4860-a776-cddf052161b6,Orchidaceae
2efd6714-6c1e-4bed-aad5-1cbadcc5260c,"Caladenia carnea var. pygmaea",R.S.Rogers,variety,"Caladenia pusilla",homotypicSynonym,excluded,native,native,dd4eddc2-2954-4f32-9569-2ceeca170b14,Orchidaceae
da7ab66a-5116-412f-8b07-ed8013315989,"Caladenia carnea var. subulata",Nicholls,variety,"Caladenia carnea",heterotypicSynonym,excluded,native,native,5359797a-4643-4d9a-825e-47452f10d1a0,Orchidaceae
7df00afe-058c-4434-8ed3-8cfceeeea902,"Caladenia catenata","(Sm.) Druce",species,"Caladenia catenata",accepted,present,native,native,7df00afe-058c-4434-8ed3-8cfceeeea902,Orchidaceae
12812071-1d42-4559-8f10-0c9368c88e57,"Caladenia catenata var. exigua","(Cheeseman) W.M.Curtis",variety,"Caladenia alata",homotypicSynonym,excluded,native,native,b33600c1-2700-4260-a729-ada7c6487ac8,Orchidaceae
1c61d6a4-2714-4b2b-9f6c-d5adda152c5f,"Caladenia catenata var. minor","(Hook.f.) W.M.Curtis",variety,"Caladenia pusilla",misapplication,excluded,native,native,dd4eddc2-2954-4f32-9569-2ceeca170b14,Orchidaceae
02358918-d5cf-444f-bf2d-eb10b84fd15f,"Caladenia clarkiae",D.L.Jones,species,"Caladenia clarkiae",accepted,present,native,native,02358918-d5cf-444f-bf2d-eb10b84fd15f,Orchidaceae
7b3ce0fc-7254-4a57-9f40-e43d3c5072dd,"Caladenia clavescens","(D.L.Jones) G.N.Backh.",species,"Caladenia clavescens",accepted,present,native,native,7b3ce0fc-7254-4a57-9f40-e43d3c5072dd,Orchidaceae
88501aa3-c590-40b0-a4e2-0b8e53c40cfa,"Caladenia clavigera","A.Cunn. ex Lindl.",species,"Caladenia clavigera",accepted,present,native,native,88501aa3-c590-40b0-a4e2-0b8e53c40cfa,Orchidaceae
ea2f3711-ab3a-4bfb-ad4b-ef8dfe118092,"Caladenia cleistantha",D.L.Jones,species,"Caladenia cleistantha",accepted,present,native,native,ea2f3711-ab3a-4bfb-ad4b-ef8dfe118092,Orchidaceae
0a630c25-243a-4f29-a0e5-7a0a0e3607da,"Caladenia colorata",D.L.Jones,species,"Caladenia colorata",accepted,present,native,native,0a630c25-243a-4f29-a0e5-7a0a0e3607da,Orchidaceae
11666c77-376f-4f68-b1b1-c991c77ba129,"Caladenia concinna","(Rupp) D.L.Jones & M.A.Clem.",species,"Caladenia amoena",misapplication,excluded,native,native,620d8e67-d483-443e-b991-31896db449f6,Orchidaceae
372ea8c2-64dd-4aa2-9341-06b144b8854a,"Caladenia concolor",W.Fitzg.,species,"Caladenia concolor",accepted,present,native,native,372ea8c2-64dd-4aa2-9341-06b144b8854a,Orchidaceae
e9fb8c94-5cc1-47b8-9c7f-04a1b9a35d70,"Caladenia congesta",R.Br.,species,"Caladenia congesta",accepted,present,native,native,e9fb8c94-5cc1-47b8-9c7f-04a1b9a35d70,Orchidaceae
a80852e5-9355-49c7-a6a3-d769253144ec,"Caladenia corynepetala",D.L.Jones,species,"Caladenia dilatata",heterotypicSynonym,excluded,native,native,afd1eb17-a9e6-484e-b199-8bc949799c05,Orchidaceae
e893af76-9a8e-4d72-ae10-0af511595d2f,"Caladenia cremna","(D.L.Jones) G.N.Backh.",species,"Caladenia cremna",accepted,present,native,native,e893af76-9a8e-4d72-ae10-0af511595d2f,Orchidaceae
f433c96a-738e-4228-86b5-af635e2f4ad2,"Caladenia cretacea","(D.L.Jones) G.N.Backh.",species,"Caladenia cretacea",accepted,present,native,native,f433c96a-738e-4228-86b5-af635e2f4ad2,Orchidaceae
5bbfb022-52e4-4e3c-a7f9-d7b4c52a2153,"Caladenia cruciformis",D.L.Jones,species,"Caladenia cruciformis",accepted,present,native,native,5bbfb022-52e4-4e3c-a7f9-d7b4c52a2153,Orchidaceae
f879d2c1-d852-4151-8bb5-ea811eaf6c8f,"Caladenia cucullata",W.Fitzg.,species,"Caladenia cucullata",accepted,present,native,native,f879d2c1-d852-4151-8bb5-ea811eaf6c8f,Orchidaceae
773b0b4f-7418-4ab9-b88a-9c83f432e94d,"Caladenia deformis",R.Br.,species,"Pheladenia deformis",homotypicSynonym,excluded,native,native,38bd131c-deb8-48db-84a0-3c18c388beaf,Orchidaceae
ee6051da-75cd-47bc-a84c-e11c9cc9a1c6,"Caladenia demissa",D.L.Jones,species,"Caladenia fulva",heterotypicSynonym,excluded,native,native,f1ecaf7c-d199-4f5c-98b5-a79cc0c047a5,Orchidaceae
afd1eb17-a9e6-484e-b199-8bc949799c05,"Caladenia dilatata",R.Br.,species,"Caladenia dilatata",accepted,present,native,native,afd1eb17-a9e6-484e-b199-8bc949799c05,Orchidaceae
1214da77-76c9-4ab4-945b-b9a1fe6ba820,"Caladenia dilatata subsp. villosissima",G.W.Carr,subspecies,"Caladenia villosissima",homotypicSynonym,excluded,native,native,aa860332-4771-4b40-a4d8-1199b1ce395b,Orchidaceae
4762fec5-24ac-409a-aae2-6537766994d3,"Caladenia dilatata var. concinna",Rupp,variety,"Caladenia amoena",misapplication,excluded,native,native,620d8e67-d483-443e-b991-31896db449f6,Orchidaceae
7f29ec96-f303-41f2-a6f9-40852f0ebd3c,"Caladenia dilatata var. stricta",R.J.Bates,variety,"Caladenia stricta",homotypicSynonym,excluded,native,native,30a02c72-5992-48e8-bfe0-fc6ac9d5a39c,Orchidaceae
fc9f64f0-7e8a-46fe-9f59-5b134e32649f,"Caladenia douglasiorum","(D.L.Jones) G.N.Backh.",species,"Caladenia douglasiorum",accepted,present,native,native,fc9f64f0-7e8a-46fe-9f59-5b134e32649f,Orchidaceae
5f58e756-3e6b-4ed3-8320-59f20c81dbba,"Caladenia filamentosa",R.Br.,species,"Caladenia filamentosa",accepted,present,native,native,5f58e756-3e6b-4ed3-8320-59f20c81dbba,Orchidaceae
15d9acff-6f5f-4722-bfcb-57d440e1da9b,"Caladenia filamentosa var. filamentosa",,variety,"Caladenia filamentosa",homotypicSynonym,excluded,native,native,5f58e756-3e6b-4ed3-8320-59f20c81dbba,Orchidaceae
2d9516c2-b83d-42ea-8a29-879211f21912,"Caladenia filamentosa var. tentaculata",R.S.Rogers,variety,"Caladenia capillata",homotypicSynonym,excluded,native,native,eafbdf88-d246-4f0c-bb07-c54aca85885c,Orchidaceae
abdeacff-b882-4ff6-93ea-5d65eeb8f899,"Caladenia fitzgeraldii",Rupp,species,"Caladenia fitzgeraldii",accepted,present,native,native,abdeacff-b882-4ff6-93ea-5d65eeb8f899,Orchidaceae
25e62f44-e901-4534-9148-98083b5b1b92,"Caladenia flavovirens",G.W.Carr,species,"Caladenia flavovirens",accepted,present,native,native,25e62f44-e901-4534-9148-98083b5b1b92,Orchidaceae
eb15119d-968e-43e9-9eab-bb5e03715c30,"Caladenia floribunda",D.L.Jones,species,"Caladenia venusta",heterotypicSynonym,excluded,native,native,6f6da9ef-9390-4c4d-ad67-989ebfe5612e,Orchidaceae
aae24b70-985c-4c5f-b649-44aec50149b8,"Caladenia formosa",G.W.Carr,species,"Caladenia formosa",accepted,present,native,native,aae24b70-985c-4c5f-b649-44aec50149b8,Orchidaceae
5e0b1dc8-b312-48e5-bfc7-60527b89e1fe,"Caladenia fragrantissima","D.L.Jones & G.W.Carr",species,"Caladenia fragrantissima",accepted,present,native,native,5e0b1dc8-b312-48e5-bfc7-60527b89e1fe,Orchidaceae
faef4095-3782-4fe3-9a74-dc71d160480b,"Caladenia fragrantissima subsp. fragrantissima",,subspecies,"Caladenia fragrantissima",homotypicSynonym,excluded,native,native,5e0b1dc8-b312-48e5-bfc7-60527b89e1fe,Orchidaceae
86c72d88-185c-4499-8e42-eb1a4c51bfa1,"Caladenia fragrantissima subsp. nov. (South Gippsland)",,subspecies,"Caladenia orientalis",synonym,excluded,native,native,81160424-e10f-432a-af82-c9cdd681d30d,Orchidaceae
4f87f13b-e26c-49a4-ab07-1903ca492c95,"Caladenia fragrantissima subsp. orientalis",G.W.Carr,subspecies,"Caladenia orientalis",synonym,excluded,native,native,81160424-e10f-432a-af82-c9cdd681d30d,Orchidaceae
f1ecaf7c-d199-4f5c-98b5-a79cc0c047a5,"Caladenia fulva",G.W.Carr,species,"Caladenia fulva",accepted,present,native,native,f1ecaf7c-d199-4f5c-98b5-a79cc0c047a5,Orchidaceae
20e154c5-f113-4ef0-977c-09dd84be3a45,"Caladenia fuscata","(Rchb.f.) M.A.Clem. & D.L.Jones",species,"Caladenia fuscata",accepted,present,native,native,20e154c5-f113-4ef0-977c-09dd84be3a45,Orchidaceae
403adae0-b314-4ea5-9d97-54900dc76f33,"Caladenia gracilis",R.Br.,species,"Caladenia moschata",misapplication,excluded,native,native,4d3e2bcf-2a4a-4f83-acaa-f1b9e3aff102,Orchidaceae
d984527f-f1a7-408e-9871-f62f3d03267d,"Caladenia grampiana","(D.L.Jones) G.N.Backh.",species,"Caladenia grampiana",accepted,present,native,native,d984527f-f1a7-408e-9871-f62f3d03267d,Orchidaceae
2b66145c-166f-4db7-8077-c4e9b572ad60,"Caladenia haemantha",D.L.Jones,species,"Caladenia formosa",heterotypicSynonym,excluded,native,native,aae24b70-985c-4c5f-b649-44aec50149b8,Orchidaceae
4384976c-08bf-43d4-8ba4-e63a9ba97401,"Caladenia hastata","(Nicholls) Rupp",species,"Caladenia hastata",accepted,present,native,native,4384976c-08bf-43d4-8ba4-e63a9ba97401,Orchidaceae
be542d59-8aaa-46b0-8749-6d7f3b5ce63c,"Caladenia hildae","Pescott & Nicholls",species,"Caladenia hildae",accepted,present,native,native,be542d59-8aaa-46b0-8749-6d7f3b5ce63c,Orchidaceae
db4c9ecd-b08f-4055-b11b-c4bdca9ba821,"Caladenia huegelii var. reticulata","(Fitzg.) J.Z.Weber & R.J.Bates",variety,"Caladenia reticulata",homotypicSynonym,excluded,native,native,479ef5c4-404e-47fe-85bf-c796988fe9b6,Orchidaceae
09af1149-6678-4f8a-bed0-5cfe8e0a1ee2,"Caladenia insularis",G.W.Carr,species,"Caladenia insularis",accepted,present,native,native,09af1149-6678-4f8a-bed0-5cfe8e0a1ee2,Orchidaceae
11a8c01f-fe71-4f1f-8c6c-a3a44b94d6e1,"Caladenia iridescens",R.S.Rogers,species,"Caladenia iridescens",accepted,present,native,native,11a8c01f-fe71-4f1f-8c6c-a3a44b94d6e1,Orchidaceae
a033482e-dffb-463c-a0cb-acb33ce11d45,"Caladenia latifolia","R Br.",species,"Caladenia latifolia",accepted,present,native,native,a033482e-dffb-463c-a0cb-acb33ce11d45,Orchidaceae
aeef2f8d-4633-4466-b3e7-ae547bdec0fa,"Caladenia leptochila",W.Fitzg.,species,"Caladenia leptochila",accepted,present,native,native,aeef2f8d-4633-4466-b3e7-ae547bdec0fa,Orchidaceae
10236531-2956-48d9-addd-709604e251f4,"Caladenia leptochila subsp. leptochila",,subspecies,"Caladenia leptochila subsp. leptochila",accepted,present,native,native,10236531-2956-48d9-addd-709604e251f4,Orchidaceae
a8c495e3-47ce-4676-83b2-57f74a3d55d7,"Caladenia lindleyana","(Rchb.f.) M.A.Clem. & D.L.Jones",species,"Caladenia oenochila",misapplication,excluded,native,native,57231227-b5b5-4e6c-b6b4-541ddffc35c3,Orchidaceae
ef1089e1-ff0a-48f5-ae43-0e1a55a96a54,"Caladenia lowanensis",G.W.Carr,species,"Caladenia lowanensis",accepted,present,native,native,ef1089e1-ff0a-48f5-ae43-0e1a55a96a54,Orchidaceae
e374d948-dc1b-4214-a003-a1cb6322c362,"Caladenia lyallii",Hook.f.,species,"Caladenia alpina",misapplication,excluded,native,native,11f43dc7-4515-44e6-8fa9-4536f5f6ede0,Orchidaceae
e8f15233-3f6d-4042-bdcb-b4a6d98c006f,"Caladenia magnifica","(Nicholls) D.L.Jones & G.W.Carr",species,"Caladenia magnifica",accepted,extinct,native,native,e8f15233-3f6d-4042-bdcb-b4a6d98c006f,Orchidaceae
f191c94c-0dcc-4578-94be-3ec2bba23f7e,"Caladenia maritima",D.L.Jones,species,"Caladenia maritima",accepted,present,native,native,f191c94c-0dcc-4578-94be-3ec2bba23f7e,Orchidaceae
c5d61009-b3f2-4ffa-a810-75af71fbced7,"Caladenia mentiens",D.L.Jones,species,"Caladenia mentiens",accepted,present,native,native,c5d61009-b3f2-4ffa-a810-75af71fbced7,Orchidaceae
d6ef86f9-521a-4937-b11d-20c34f20c61b,"Caladenia menziesii",R.Br.,species,"Leptoceras menziesii",homotypicSynonym,excluded,native,native,6162161f-2d18-4af4-8c33-800d5995ed84,Orchidaceae
7374215e-cad0-489d-b570-10df2655be17,"Caladenia minor","(R.Br.) Rchb.f.",species,"Caladenia pusilla",heterotypicSynonym,excluded,native,native,dd4eddc2-2954-4f32-9569-2ceeca170b14,Orchidaceae
161c22c6-9755-4786-9065-91f3df9c5122,"Caladenia montana",G.W.Carr,species,"Caladenia montana",accepted,present,native,native,161c22c6-9755-4786-9065-91f3df9c5122,Orchidaceae
4d3e2bcf-2a4a-4f83-acaa-f1b9e3aff102,"Caladenia moschata","(D.L.Jones) G.N.Backh.",species,"Caladenia moschata",accepted,present,native,native,4d3e2bcf-2a4a-4f83-acaa-f1b9e3aff102,Orchidaceae
57231227-b5b5-4e6c-b6b4-541ddffc35c3,"Caladenia oenochila",G.W.Carr,species,"Caladenia oenochila",accepted,present,native,native,57231227-b5b5-4e6c-b6b4-541ddffc35c3,Orchidaceae
e567db40-a2de-4fba-b406-0b7b6cecbc88,"Caladenia oreophila","(D.L.Jones) G.N.Backh.",species,"Caladenia fitzgeraldii",heterotypicSynonym,excluded,native,native,abdeacff-b882-4ff6-93ea-5d65eeb8f899,Orchidaceae
81160424-e10f-432a-af82-c9cdd681d30d,"Caladenia orientalis","(G.W.Carr) Hopper & A.P.Br.",species,"Caladenia orientalis",accepted,present,native,native,81160424-e10f-432a-af82-c9cdd681d30d,Orchidaceae
94ccf3cb-162b-4860-a776-cddf052161b6,"Caladenia ornata","(Nicholls) D.L.Jones",species,"Caladenia ornata",accepted,present,native,native,94ccf3cb-162b-4860-a776-cddf052161b6,Orchidaceae
1213182e-626b-438f-b625-ce7a29fd6bae,"Caladenia osmera","(D.L.Jones) G.N.Backh.",species,"Caladenia montana",heterotypicSynonym,excluded,native,native,161c22c6-9755-4786-9065-91f3df9c5122,Orchidaceae
1098aa85-2c26-412e-b2a2-35a0c315b5a0,"Caladenia pallida",Lindl.,species,,notCurrent,excluded,native,native,,Orchidaceae
079e6097-322b-43ba-b9b0-92a34eed4ab9,"Caladenia parva",G.W.Carr,species,"Caladenia parva",accepted,present,native,native,079e6097-322b-43ba-b9b0-92a34eed4ab9,Orchidaceae
6b02f3e0-36ce-4ea2-8374-c3062c6e9e98,"Caladenia patersonii",R.Br.,species,"Caladenia orientalis",misapplication,excluded,native,native,81160424-e10f-432a-af82-c9cdd681d30d,Orchidaceae
d5582740-6d3d-4c08-a3c9-c9402968f0b5,"Caladenia patersonii var. concolor","(Fitzg.) J.H.Willis & Court",variety,"Caladenia concolor",homotypicSynonym,excluded,native,native,372ea8c2-64dd-4aa2-9341-06b144b8854a,Orchidaceae
35fe58d7-e5f6-45a7-ab38-575f5f8b5b5e,"Caladenia patersonii var. hastata",Nicholls,variety,"Caladenia hastata",homotypicSynonym,excluded,native,native,4384976c-08bf-43d4-8ba4-e63a9ba97401,Orchidaceae
571c291a-8b67-4902-8b48-b5170f140922,"Caladenia patersonii var. magnifica",Nicholls,variety,"Caladenia magnifica",homotypicSynonym,excluded,native,native,e8f15233-3f6d-4042-bdcb-b4a6d98c006f,Orchidaceae
30e58f49-82ee-4114-813d-1b303d031634,"Caladenia patersonii var. suaveolens",Nicholls,variety,"Caladenia fragrantissima subsp. fragrantissima",heterotypicSynonym,excluded,native,native,faef4095-3782-4fe3-9a74-dc71d160480b,Orchidaceae
26ca9069-1a26-45e5-adca-bff5fbb6f1fd,"Caladenia peisleyi","(D.L.Jones) G.N.Backh.",species,"Caladenia peisleyi",accepted,present,native,native,26ca9069-1a26-45e5-adca-bff5fbb6f1fd,Orchidaceae
86751f53-ee59-4f97-94f9-26ce783dc7db,"Caladenia phaeoclavia",D.L.Jones,species,"Caladenia parva",heterotypicSynonym,excluded,native,native,079e6097-322b-43ba-b9b0-92a34eed4ab9,Orchidaceae
0788cddb-2d0e-4448-8dbd-aa77f0fd06ec,"Caladenia pilotensis",D.L.Jones,species,"Caladenia pilotensis",accepted,present,native,native,0788cddb-2d0e-4448-8dbd-aa77f0fd06ec,Orchidaceae
3e91ab23-8cba-4edc-aab2-4a729f5d1c6d,"Caladenia praecox",Nicholls,species,"Caladenia praecox",accepted,present,native,native,3e91ab23-8cba-4edc-aab2-4a729f5d1c6d,Orchidaceae
c6628432-b16c-4531-8aca-85eb409ff1ea,"Caladenia prolata",D.L.Jones,species,"Caladenia prolata",accepted,present,native,native,c6628432-b16c-4531-8aca-85eb409ff1ea,Orchidaceae
84f16888-b14c-438d-b522-fc2184353a46,"Caladenia pumila",R.S.Rogers,species,"Caladenia pumila",accepted,present,native,native,84f16888-b14c-438d-b522-fc2184353a46,Orchidaceae
dd4eddc2-2954-4f32-9569-2ceeca170b14,"Caladenia pusilla",W.M.Curtis,species,"Caladenia pusilla",accepted,present,native,native,dd4eddc2-2954-4f32-9569-2ceeca170b14,Orchidaceae
479ef5c4-404e-47fe-85bf-c796988fe9b6,"Caladenia reticulata",W.Fitzg.,species,"Caladenia reticulata",accepted,present,native,native,479ef5c4-404e-47fe-85bf-c796988fe9b6,Orchidaceae
2e724660-3963-4d81-b0cd-6c688a20fd64,"Caladenia rigens",D.L.Jones,species,"Caladenia verrucosa",heterotypicSynonym,excluded,native,native,1bc706c1-62f3-4369-b139-4a9a7a018fe2,Orchidaceae
ce6aaf57-e767-4c20-a3c9-1d9b1827014f,"Caladenia robinsonii",G.W.Carr,species,"Caladenia robinsonii",accepted,present,native,native,ce6aaf57-e767-4c20-a3c9-1d9b1827014f,Orchidaceae
a1bd5968-5f12-45ae-ab67-9d92e799ac6d,"Caladenia rosella",G.W.Carr,species,"Caladenia rosella",accepted,present,native,native,a1bd5968-5f12-45ae-ab67-9d92e799ac6d,Orchidaceae
40ab4ef8-bc6e-4dcc-937a-0dea95a43c98,"Caladenia simulans",G.W.Carr,species,"Caladenia dilatata",heterotypicSynonym,excluded,native,native,afd1eb17-a9e6-484e-b199-8bc949799c05,Orchidaceae
95cc01db-76fb-4711-ae4b-6cff9c8f2831,"Caladenia sp. aff. colorata (Lower Glenelg River)",,species,"Caladenia colorata",synonym,excluded,native,native,0a630c25-243a-4f29-a0e5-7a0a0e3607da,Orchidaceae
ee8ae611-0b00-4534-897d-6ece27434d91,"Caladenia sp. aff. concolor (Violet Town)",,species,"Caladenia sp. aff. concolor (Violet Town)",accepted,present,native,native,ee8ae611-0b00-4534-897d-6ece27434d91,Orchidaceae
fd93be53-a71b-4754-9d31-f4e9cc90a97e,"Caladenia sp. aff. dilatata (North-west)",,species,"Caladenia verrucosa",synonym,excluded,native,native,1bc706c1-62f3-4369-b139-4a9a7a018fe2,Orchidaceae
49b1d0bc-0525-41a9-80d0-8ca715702f2b,"Caladenia sp. aff. dilatata (Stawell)",,species,"Caladenia tentaculata",synonym,excluded,native,native,70c3f82a-0221-4356-a788-8e25f9cae267,Orchidaceae
a1c182c3-e8a4-4670-a1e9-562e2a09458a,"Caladenia sp. aff. dilatata (Wimmera)",,species,"Caladenia tensa",synonym,excluded,native,native,f4b0e9f6-fe73-4e0c-a889-00e8b92c5581,Orchidaceae
8096882a-b517-4498-bf3b-019349e28d05,"Caladenia sp. aff. dimorpha (Genoa)",,species,"Caladenia clarkiae",synonym,excluded,native,native,02358918-d5cf-444f-bf2d-eb10b84fd15f,Orchidaceae
efaf3933-e6c2-4652-9680-22ff6e427ce9,"Caladenia sp. aff. fitzgeraldii",,species,"Caladenia peisleyi",synonym,excluded,native,native,26ca9069-1a26-45e5-adca-bff5fbb6f1fd,Orchidaceae
ef233127-d2e4-477f-b8d2-92d714122344,"Caladenia sp. aff. fragrantissima (Central Victoria)",,species,"Caladenia sp. aff. fragrantissima (Central Victoria)",accepted,present,native,native,ef233127-d2e4-477f-b8d2-92d714122344,Orchidaceae
9e58d561-e4b8-4277-9ca4-a564fe94c271,"Caladenia sp. aff. fragrantissima (Inverleigh)",,species,"Caladenia sp. aff. fragrantissima (Inverleigh)",accepted,present,native,native,9e58d561-e4b8-4277-9ca4-a564fe94c271,Orchidaceae
3e0544a3-06f5-4094-ab5d-4b0666543448,"Caladenia sp. aff. iridescens (Chapple Vale)",,species,"Caladenia sp. aff. iridescens (Chapple Vale)",accepted,present,native,native,3e0544a3-06f5-4094-ab5d-4b0666543448,Orchidaceae
ee3c5de3-317e-40b7-8226-a749dd9ebbf2,"Caladenia sp. aff. patersonii ('large white')",,cultivar,"Caladenia venusta",synonym,excluded,native,native,6f6da9ef-9390-4c4d-ad67-989ebfe5612e,Orchidaceae
6586eae3-3198-4e20-95fc-4f7f4ae89360,"Caladenia sp. aff. patersonii (Foothills)",,species,"Caladenia oenochila",synonym,excluded,native,native,57231227-b5b5-4e6c-b6b4-541ddffc35c3,Orchidaceae
4af4ae78-14c3-423d-ab67-7b9bc27a8ac3,"Caladenia sp. aff. patersonii (Grampians)",,species,"Caladenia versicolor",synonym,excluded,native,native,62af377f-e841-4044-b2fb-954516da8d79,Orchidaceae
9a6d5af9-24ba-4efa-8a24-bd29d7bad991,"Caladenia sp. aff. reticulata (Frankston)",,species,"Caladenia robinsonii",synonym,excluded,native,native,ce6aaf57-e767-4c20-a3c9-1d9b1827014f,Orchidaceae
78202da1-cdb7-4367-808a-da4c21cb8bf3,"Caladenia sp. aff. reticulata (French Island)",,species,"Caladenia insularis",synonym,excluded,native,native,09af1149-6678-4f8a-bed0-5cfe8e0a1ee2,Orchidaceae
f5958944-6945-4977-be82-4372ca85e594,"Caladenia sp. aff. reticulata (Montane)",,species,"Caladenia montana",synonym,excluded,native,native,161c22c6-9755-4786-9065-91f3df9c5122,Orchidaceae
46c0225a-760c-4834-92d3-65fca9ee8e6f,"Caladenia sp. aff. reticulata (Southern Victoria)",,species,"Caladenia australis",synonym,excluded,native,native,185be4c5-d2c0-4b68-a914-1e8eebbcf19c,Orchidaceae
ff9b570a-71d9-409d-b3d5-942ca4d4ee3a,"Caladenia sp. aff. reticulata (Wimmera)",,species,"Caladenia lowanensis",synonym,excluded,native,native,ef1089e1-ff0a-48f5-ae43-0e1a55a96a54,Orchidaceae
13810ca1-713f-4f74-b5f9-e3dad1989e7d,"Caladenia sp. aff. rigida (Frankston)",,species,"Caladenia thysanochila",synonym,excluded,native,native,73ea18a5-4ff9-4f5b-91ba-7dac233deb3c,Orchidaceae
